13 268 29382 5803,2792196
1325 3033 79 9506,1944897
18330 25508 2713 391,160253
434 45257,458890
292914 5138 79,1891465
2500 2881 7194,130837
271396 27576 918,99255
104 418 63 97,2689554
19594 80355 91703,1556
6696 7311 79,1883573
2934 392,217622
10495 316,208844
15460 31 381 39905,2229559
2356 424709,34881
16716 23791,12394
1622 1659 2231 449422,113288
106 12947,587729
1849 304121 3089 60229,375337
23380 566,95207
11219 4429 608 64,1599198
426 607 806325,324525
2685 47510 50941,318679
139202 2655 41 871,1686645
198 2642 423 59298,405499
3281 74438 770 79,1967837
326 434,860840
741287 8742,11469
1007 295228 941,176215
4563 997,134269
24237 64,1485490
135 2538 5369,357160
12369 1511 24588 743,153967
12718 43875,2337
130 150 8296 9237,635190
209 355 405 737511,628595
27434 3281 58432 7678,98699
1337 1712 596269 8573,222597
1441 950,171529
2701 5113 9973,104637
1304 156120 309,201729
13644 535129 86,1291335
2372 859,162809
12418 1719,77704
1473 19285 2164 4984,80059
38 6893 90928,1952850
3172 32122 35987,13563
432 66730 9180,222562
3966 915,116117
16044 209 2659,417949
1849 26957,358836
12245 20701 428 737,348026
1282 1773 4639,163909
150 3743 38985 8014,259771
2764 496 598,347205
151 16967 2638 7112,538360
15207 432 5581,268382
132 4003,348408
183 976,334008
38 5225 6191 7788,1882096
1168 13913 209734 735578,142262
118 66669 9312,269676
11048 13011 67488 9504,28035
1336 6130 779259,80943
104 5272 743784,544007
11274 1214 1362 43735,142821
2042 527 9287,185355
63 8257,1527178
58051 6482,76777
1453 2541 34519 40,1509076
104493 4432 6011,68001
104 2530 825,736977
23269 5161,129407
104769 1571 65040,82420
1211 14949 1719 45434,109320
241172 67418 7228 91279,5880
106 381674 742622,582943
1095 56817 6221,209159
10822 1719 18943,95505
130367 4460,6211
8801 913,100936
1314 1783 22969,38529
49 877,1835641
1849 3754 6893,496429
409 55232,117922
1442 4934 93,1454766
214 33813 56892,232028
1214 71983,120211
323 608904 791696,356392
13857 1438 5473,25155
15086 6724,15559
1243 13261 16972 859,272387
138911 21201,359
19821 4127 725,111723
207 354 429178,675173
151626 2807 7211,26523
155803 1659 207 6893,613730
1095 323 33057 58404,430498
1359 315,328403
13702 3189 74429 970,122767
11068 299 7435 9337,253554
1617 200 878,500306
133 3324 5138 737,543464
10974 545,102944
181 3296,261125
1253 2364 32469 527,321174
1371 225,262797
315 3167,298937
356533 605410 795 91,1318953
128537 41 434 79,3049561
584842 759 879,315713
16836 312 382 643448,480022
107 5884 7625,397072
210763 376,268394
118659 1558 2025 2074,153070
1518 16815 2707,43207
2098 2335 303336 59248,110100
135 249 3831 54125,470671
729 970,218202
1357 27005 394 9276,267807
3596 3813 42931,33247
516673 878,231619
213 7804,236442
323 63483 680336 762796,356511
212135 212138 212140 323,356628
10842 33530,2612
17226 434,457272
1301 1385 2364 53811,246382
106 1312 40657 5679,610016
428 580 779 823602,470362
3478 5581,56075
1845 4066 6968,62819
2525 4998 60,1428376
323 33973 6482,363020
2507 2685 38 826,2081157
10706 1773 68535,81720
49697 6211,11645
3033 354,441428
4026 4934 60 823,1538706
61 7209 79,2653511
19152 23359 6002,23201
177 273 57,1938879
392 583710,196199
2939 56821,8304
41 579 6026 81715,1651323
115293 353 37953 51726,186461
17916 2098 4268 535054,90118
130614 2688 5341 6893,310165
1524 8552,84457
12119 14799,6769
37511 8551,7485
5986 7943,14527
41 59673,1575015
117914 3710 645019,73934
3033 705 80,1561194
107436 2685 62316,317944
