29528 87084,1577
13551 93618,1453
11919 401226 99183,2271
14619 28437 3236,7434
11474 13710,2123
384222 40939,330
11785 9671 97477,4553
11504 26016 463479 82352,2737
105852 25829 3148,6873
57730 87852,1858
134358 23315,984
1449 145849,10346
37006 706,83231
120662 23040 2435,10256
19139 298668,1182
14974 192445 221590,2037
104938 40538,281
5816 97578,2839
44179 62737,711
23724 5864,5500
34899 6178,4646
107035 4455 50575,3842
31926 369185 99705,1081
228835 81650,70
21078 28765 41024 47016,2621
15179 441584,675
22028 30806 76732,4018
25456 9000 9538,11046
132559 4945 5171 52900,10680
100980 100982 307587 44077,431
228860 96580,42
19268 33863,1192
23963 31300,412
22468 231163 79603 94296,1266
31255 51620,1243
25257 2910 50454,6279
101540 2757,8870
218314 25990,659
140812 7503,3888
17428 24758,2121
15554 57535,990
203251 5959,3126
13047 231163,1619
492 918,232153
170407 28634,166
14673 239022,729
16268 16475,2970
5212 5215,5264
266217 383575 386771 554723,219
139960 30638 33305,678
21386 3003 393459 40667,6118
302322 35347 54658 555206,555
23284 325879 60756,2662
20515 7262,2328
19007 486752,578
127184 14406 14684,2347
118884 20958 56803,1528
19790 79656 84487,1517
23498 34623,2348
179484 20329 301588,3308
448552 9288,2988
44917 60447 69480 69481,302
19863 232649,662
253147 93866,303
3168 3248,12107
26572 87852,2056
129290 25326,982
10758 42610,1953
45966 4680,5647
415429 96859,104
20769 43219,2891
10269 17437,2906
222469 453577 98944,210
17553 9629,3319
13491 25039 295238 49919,2176
138105 367926,37
21955 8316,4247
17047 5042 5300 5906,12473
231606 520006,1861
144073 346817 35923 436177,269
10682 113925,2293
