235 624 968,34
1236 244,465
1036 55,1760
55 606 968,11
1109 1375 94,5
33 49,478
238 3777,12
1036 4364,195
326 624,6454
5465 624 6684,442
1926 3792,3406
196 855,234
1546 1584 2,200
139 184,824
3515 538,73762
4364 736,370
244 928,668
23778 4489,3134
1584 2815,3250
3663 546 9,9
4489 63932,138
244 3373,497
2100 284,612
235 4738 7582,35
33 4364 4738,938
268 7873,3249
121 1210 268 4080,97
1260 1298 3697 4755,411
2682 284,756
238 4732,90
1210 624,8628
2036 383,11
1298 5565,1425
239 2450,477
3663 9,1697
268 539,135
225 820,63
1375 1459 55,16
58 84,97
185 1926 3792,1649
2715 71,16
1375 899,128
1036 3777,1565
1766 2450,5521
288 7,241
284 812,210
121 51,188
247 459,2813
284 4489 71,6
1598 284,1907
1210 606,103
1036 955,758
1171 160,152
1144 235 33,108
1820 55,516
1036 290,494
160 1926 3792,1756
2034 4732,79
1183 244,395
198 353,100
1766 624,14693
1766 268 78 8898,127
624 85,954
150 288 290,42
1144 23778,3431
160 184 247,39
3515 57,124
